tourney_date,winner_id,loser_id,winner_name,loser_name,diff_rank,diff_elo_global,diff_elo_surface,diff_avg_aces,diff_avg_dfs,diff_p1_in,diff_p1_won,diff_momentum,diff_h2h,surface_code
2024-01-15,100644,136440,Alexander Zverev,Dominik Koepfer,56.0,381.09439410079835,304.5017432063828,4.664723661485319,0.2585816062176165,0.05792038032556568,0.07703163919801159,2,2,0
2024-01-15,200005,105676,Ugo Humbert,David Goffin,92.0,220.43190845268305,249.32403268644816,1.7944586530264282,-0.3038363171355498,0.028647518180971,0.024961665225648688,4,0,0
2024-01-15,111190,105948,Zhizhen Zhang,Federico Coria,30.0,136.27671827896143,172.8759027657959,4.105714285714285,-0.7028571428571428,-0.021911220540267506,0.09066049901531148,2,0,0
2024-01-15,210150,133430,Jakub Mensik,Denis Shapovalov,-28.0,-87.67074775220499,-78.73178292541024,2.4187919463087244,-1.6140939597315436,-0.02975183260016201,0.008649058653042996,-2,0,0
2024-01-15,128034,117357,Hubert Hurkacz,Omar Jasika,334.0,330.3604129919331,309.0466253000202,11.2,2.2379310344827585,0.6349447570542572,0.7644737693253121,6,0,0
2024-01-15,134868,126128,Tallon Griekspoor,Roman Safiullin,5.0,-43.15623797627518,-0.9607652611418871,1.0113159567705017,-0.24411951684678934,0.009123240851295011,0.00034031964074709986,-1,0,0
2024-01-15,106423,124116,Thanasi Kokkinakis,Sebastian Ofner,-43.0,-50.89074487198991,-36.26746116608365,4.1811224489795915,-0.11618738404452689,0.06096943409312339,0.04086509532896654,-4,0,0
2024-01-15,132686,109739,Nuno Borges,Maximilian Marterer,27.0,12.437993513548463,49.11153563112612,-2.375308641975308,0.3950617283950617,0.024564225229145586,-0.025662468897969193,-3,-1,0
2024-01-15,200221,106005,Alejandro Davidovich Fokina,Constant Lestienne,75.0,250.74638531775508,198.89028072273913,-1.9315789473684215,-0.9736842105263159,0.04706032133360738,-0.010244416038170057,3,1,0
2024-01-15,200000,106233,Felix Auger Aliassime,Dominic Thiem,62.0,77.13020490642407,79.43168157093032,3.351584462049578,1.321684129823665,0.011453596536476929,0.02386285013612932,3,-1,0
2024-01-15,126409,124186,Hugo Grenier,Alexandre Muller,-105.0,-42.045719797897846,-23.50778367323278,2.495967741935484,1.844758064516129,0.008804290291126837,0.03498174818425437,-1,0,0
2024-01-15,105777,105916,Grigor Dimitrov,Marton Fucsovics,57.0,279.05163053736646,284.4336813102111,2.327806990411382,0.3257655428394681,0.04189158906066881,0.044532171194941905,5,-1,0
2024-01-29,111581,126127,Michael Mmoh,Benjamin Bonzi,-7.0,98.6302004696613,90.97622750149912,-0.15934065934065877,1.8021978021978025,0.05354950560479321,-0.031675492643672865,4,0,0
2024-01-29,124186,105938,Alexandre Muller,Antoine Escoffier,101.0,-4.971384144511148,-23.35474528152872,4.375,2.0625,0.6428293820443063,0.6444981862152358,3,0,0
2024-01-29,124079,144719,Pedro Martinez,Jaume Munar,-24.0,-137.8688410219313,64.08501848812762,-1.458536342845779,0.7268071989658944,0.00676458802960711,-0.026283405676281846,-3,2,0
2024-01-29,106005,126523,Constant Lestienne,Bernabe Zapata Miralles,-26.0,-43.71315022428007,73.04173482452052,2.5287356321839085,1.4323607427055705,-0.0330121593473115,0.038888229917457995,-1,0,0
2024-01-29,207925,104792,Flavio Cobolli,Gael Monfils,-6.0,-190.01679613887404,-194.85245526555036,-3.6951219512195124,-1.4841463414634148,-0.05882916948709327,-0.06343709539803188,-2,0,0
2024-01-29,209070,109739,Arthur Cazaux,Maximilian Marterer,9.0,21.93807293069949,76.61093226114758,3.495121951219513,-0.17317073170731723,-0.026905987562703126,0.04532165792647014,-2,0,0
2024-01-29,208004,106298,Harold Mayot,Lucas Pouille,171.0,27.662402677999353,-20.441428629149414,0.06403940886699466,-2.692118226600985,0.04984377304850418,-0.042211642217056755,-1,0,0
2024-01-29,106296,200259,Gregoire Barrere,Ugo Blanchet,110.0,27.790888182464414,-29.279568442729897,5.149425287356322,2.7126436781609193,0.6214361140443506,0.699447748513169,3,0,0
2024-01-29,133430,200384,Denis Shapovalov,Hugo Gaston,-49.0,110.09585972005698,139.92591348017572,5.373084410722308,3.0814156641541453,0.02649586131960402,0.11306445026766387,-1,0,0
2024-01-29,208010,104755,Pablo Llamas Ruiz,Richard Gasquet,-26.0,36.599543096083835,-30.54296735637263,-5.058295964125561,-2.8565022421524664,-0.5977415451979029,-0.712289156626506,-1,0,0
2024-01-29,105332,104918,Benoit Paire,Andy Murray,-63.0,-253.38150668646267,-159.2973796051822,2.6413641364136424,4.09756600660066,-0.06749307339659405,0.0266939011437084,-2,-1,0
2024-01-29,122330,133430,Alexander Bublik,Denis Shapovalov,110.0,17.280395565409663,-45.604429621888585,4.20843137254902,1.2387394957983187,-0.008778855488107973,0.013774089056509675,0,2,0
2024-01-29,207686,207494,Alexander Shevchenko,Dalibor Svrcina,135.0,79.4463485868414,60.50040339980751,3.4999999999999996,-1.1750000000000003,-0.11728153181319212,0.06780278137932261,4,0,0
2024-01-29,200000,209070,Felix Auger Aliassime,Arthur Cazaux,53.0,160.29298365734235,155.75578001376812,-1.277543648404576,2.1438892233594222,0.04056181603590303,-0.0015917632077522281,2,0,0
2024-01-29,207686,106296,Alexander Shevchenko,Gregoire Barrere,45.0,43.30161337410709,69.1229002066043,-1.0094235033259418,-0.2297671840354769,-0.035483023117303336,-0.019160158962001295,3,0,0
2024-01-29,122330,106432,Alexander Bublik,Borna Coric,10.0,23.618677170359206,-54.335043619838416,6.083916630821569,4.811011613811441,-0.04590439036185934,0.03902417642875655,1,1,0
2024-01-29,122330,200000,Alexander Bublik,Felix Auger Aliassime,3.0,-37.13053245902802,-118.8665963158985,3.353259075907591,2.7914603960396045,-0.05100898655542563,0.017694266748304432,-1,0,0
2024-01-29,208029,111581,Holger Rune,Michael Mmoh,126.0,158.84908834893417,85.4444711949991,-1.5486305538648812,-0.6348143639683506,-0.03785769488399071,0.03123151466471441,-1,0,0
2024-01-29,106432,207925,Borna Coric,Flavio Cobolli,39.0,62.94668258610568,82.83112050921886,2.3592469545957915,-0.8152823920265782,0.05223630098116627,0.06522862979853283,0,0,0
2024-01-29,200000,208004,Felix Auger Aliassime,Harold Mayot,114.0,166.53970851909799,167.5520992848294,1.0756578947368425,1.9440789473684212,0.01901658865752609,0.06768579599993874,2,0,0
2024-01-29,106432,124079,Borna Coric,Pedro Martinez,62.0,211.19491521548207,153.3821602747546,4.076998050682262,-1.818469785575049,-0.02462338362780725,0.08401635148584408,3,0,0
2024-01-29,208029,208010,Holger Rune,Pablo Llamas Ruiz,149.0,247.94643886895642,189.66750555588396,5.019230769230769,3.5,0.6260297911292336,0.7212548185564269,4,0,0
2024-01-29,111581,124186,Michael Mmoh,Alexandre Muller,-62.0,82.53958519315097,103.62163109687617,2.276094276094276,2.082491582491582,0.018897930031967936,0.044082202395893555,3,0,0
2024-01-29,207925,106005,Flavio Cobolli,Constant Lestienne,30.0,93.64995355277028,52.07700068542681,-0.7659090909090907,-0.6318181818181818,-0.04491069178382989,-0.0013096464502553307,3,0,0
2024-01-29,208004,105332,Harold Mayot,Benoit Paire,-32.0,151.5169600248605,72.00933078910884,-1.9129720853858787,-4.479474548440065,0.08878185467760547,-0.07005190906117009,2,0,0
2024-01-29,122330,207686,Alexander Bublik,Alexander Shevchenko,32.0,87.96859967131832,49.67052836333892,8.173779885398144,4.342323651452282,-0.004067575984799676,0.09128283367283496,-1,0,0
2024-02-01,126203,200550,Taylor Fritz,Vladyslav Orlov,589.0,288.65726190822784,309.15767421069313,9.582089552238806,2.3970149253731345,0.6009531902316474,0.7636173613672691,5,0,0
2024-02-01,111153,209907,Christopher Eubanks,Viacheslav Bielinskyi,466.0,44.90363365821395,-39.662781407062084,11.666666666666666,3.3333333333333335,0.6855653307266211,0.7407319391634981,2,0,0
2024-02-01,200624,208071,Sebastian Korda,Oleksii Krutykh,309.0,232.95482580053363,207.40148555302835,3.724050632911392,0.33164556962025316,0.07777174459972203,0.02513106587809477,3,0,0
2024-02-02,200711,200270,Nicolas Mejia,Alex Knaff,89.0,-76.05291991917989,8.19899692891795,2.3636363636363638,1.8181818181818181,0.625,0.6535211267605634,-1,0,1
2024-02-02,200270,202075,Alex Knaff,Adria Soriano Barrera,93.0,4.430858667131588,-17.41250463881397,0.0,1.0,0.6415094339622641,0.6176470588235294,3,0,1
2024-02-02,208210,200711,Chris Rodesch,Nicolas Mejia,-237.0,43.10681315610282,-23.92601307842142,-2.5,-1.75,-0.6309904153354633,-0.660759493670886,-1,0,1
2024-02-02,106329,111200,Thiago Monteiro,Elias Ymer,41.0,5.1209337840871285,-62.59510266251618,1.1040688575899837,-1.3652190923317684,0.05744730195128456,0.031239823660280552,2,0,0
2024-02-02,111200,208361,Elias Ymer,Gustavo Heide,81.0,-29.925724921445408,2.4554993282831674,4.569444444444445,3.375,0.5912464319695528,0.69327325394271,2,0,0
2024-02-02,106329,200418,Thiago Monteiro,Karl Friberg,245.0,19.656119136480356,-11.00273145272854,5.606896551724138,1.9310344827586208,0.6488501616960115,0.7237989754949467,5,0,0
2024-02-02,144684,105583,Alex Molcan,Dusan Lajovic,-69.0,73.78171158580881,58.51864495510131,-0.07416331994645242,0.7188755020080322,-0.022629932940446018,-0.006677510236977824,0,-1,1
2024-02-02,127760,200175,Lukas Klein,Miomir Kecmanovic,-101.0,-170.0718410589061,-60.73671717459342,1.539754363283775,1.0517129928894637,0.0341189298990745,0.01865430982867944,-4,0,1
2024-02-02,134868,209857,Tallon Griekspoor,Leandro Riedi,146.0,200.44760203035753,142.762172623266,3.778688524590164,-1.129976580796253,0.05009148278076703,0.09967854725919245,4,0,0
2024-02-02,209857,122298,Leandro Riedi,Botic Van De Zandschulp,-112.0,-135.09148227554306,-122.68668572495972,-1.753521126760563,0.301056338028169,-0.03653739227702302,-0.05377868769312821,-4,0,0
2024-02-02,134868,144817,Tallon Griekspoor,Marc Andrea Huesler,170.0,264.4590870942334,141.4311536768596,-0.7970867208672088,0.4657859078590789,0.035970983924180744,0.0022351865059060394,4,0,0
2024-02-02,200436,105906,Zsombor Piros,Kevin Krawietz,148.0,29.51420807800855,31.834684696254953,3.7857142857142856,1.4285714285714286,0.6900702106318957,0.623546511627907,4,0,0
2024-02-02,105526,200218,Jan Lennard Struff,Mate Valkusz,189.0,182.382210221258,70.89564105861814,7.844961240310077,-0.5503875968992249,-0.08321822754459807,0.10948951309372934,4,0,0
2024-02-02,105916,105526,Marton Fucsovics,Jan Lennard Struff,-58.0,-23.971376894960258,-16.54128906365918,-5.811583011583012,0.07435190292333171,0.016549835827340487,-0.06208109119926675,-1,1,0
2024-02-02,136440,206681,Dominik Koepfer,Fabian Marozsan,-3.0,-87.51807304274257,-23.902667972926338,-0.6371927042030139,1.1439333862014278,-0.028282284906205546,-0.034424105559536455,1,0,0
2024-02-02,210012,144814,Henrique Rocha,Eero Vasa,762.0,-29.879613277393446,-16.0,0.0,0.0,0.0,0.0,-1,0,0
2024-02-02,200325,105311,Emil Ruusuvuori,Joao Sousa,190.0,255.6772886322742,216.92350509204698,0.4384285925269533,1.004578348840644,0.03834386939700507,0.0037090636631013085,2,0,0
2024-02-02,202261,132686,Otto Virtanen,Nuno Borges,-119.0,-34.50729734913648,-29.89170065872463,2.926086956521739,1.2753623188405796,-0.06636301190434513,0.040662005992295636,0,0,0
2024-02-02,209113,111805,Gabriel Diallo,Seong Chan Hong,92.0,70.45946534120844,68.17969414291542,3.6,1.5999999999999999,0.035381642512077316,0.015548608619894377,2,0,0
2024-02-02,105577,111805,Vasek Pospisil,Seong Chan Hong,-262.0,159.0546003147001,165.0703057047067,7.215667311411991,2.163442940038685,-0.013190500774393432,0.08348120533315972,4,1,0
2024-02-02,122298,144817,Botic Van De Zandschulp,Marc Andrea Huesler,136.0,167.56301616103337,90.20933022735676,-2.3233068301561444,1.1743462017434623,0.028401257703023486,-0.020466424327232113,3,0,0
2024-02-02,202075,208210,Adria Soriano Barrera,Chris Rodesch,55.0,-40.20065225007647,-32.00676378114417,0.0,0.0,0.0,0.0,-3,0,1
2024-02-02,209871,105877,Amr Elsayed Abdou Ahmed Mohamed,Emilio Gomez,-428.0,7.655511033549828,24.389619152210116,-2.2419354838709675,-1.564516129032258,-0.0024445435475612953,0.0870410562488696,-2,0,1
2024-02-02,200748,209971,Andres Andrade,Michael Bassem Sobhy,421.0,16.77013981464279,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-02-02,209113,126952,Gabriel Diallo,Soon Woo Kwon,568.0,-52.961852906842296,-32.24166621795712,1.7425454545454544,-0.2647272727272729,0.04402568053415512,0.023880270928074876,2,0,0
2024-02-02,144748,144775,Kris Van Wyk,Linh Giang Trinh,1084.0,-14.53049847102443,-30.53049847102443,0.0,0.0,0.0,0.0,0,0,0
2024-02-02,122533,202475,Nam Hoang Ly,Philip Henning,194.0,1.7490102357455726,-2.811922027888386,0.0,0.0,0.0,0.0,0,0,0
2024-02-02,144826,209869,Aziz Dougaz,Rodrigo Crespo Piedra,1281.0,12.30674876931812,-5.826444821279438,2.857142857142857,2.0,0.5571955719557196,0.6821192052980133,3,0,0
2024-02-02,121411,132374,Moez Echargui,Jesse Flores,621.0,49.05761294011813,49.81001529604919,0.0,0.0,0.0,0.0,2,0,0
2024-02-02,212720,212719,Juan Carlos Fuentes Vasquez,Matavao Fanguna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-02-02,105656,212718,Marcelo Arevalo,Heve Kelley,1043.0,98.05242854919652,94.93672953291662,0.7333333333333333,0.8,0.6797385620915033,0.6634615384615384,9,0,0
2024-02-02,209294,210249,Diego Duran,Gillian Osmont,0.0,-33.20586286073535,-16.590392802138467,0.0,0.0,0.0,0.0,0,0,0
2024-02-02,212044,210753,Yi Zhou,Matic Kriznik,397.0,-19.90427866967093,-8.321181155811473,0.0,0.0,0.0,0.0,0,0,0
2024-02-02,210274,111190,Sebastian Dominko,Zhizhen Zhang,-1057.0,-168.9871932040212,-72.9277302264436,-6.649122807017544,-1.8596491228070176,-0.6406944738513657,-0.7144745538664904,-5,0,0
2024-02-02,212044,210274,Yi Zhou,Sebastian Dominko,230.0,1.3221114740038047,-13.861691207518788,0.0,0.0,0.0,0.0,0,0,0
2024-02-02,111190,210753,Zhizhen Zhang,Matic Kriznik,1224.0,135.14910978702255,72.61454964276754,6.637931034482759,1.896551724137931,0.6391968207487974,0.7146596858638743,4,0,0
2024-02-02,111794,210535,Kamil Majchrzak,Maxim Shin,662.0,61.89382227167971,62.25622493785613,4.950819672131147,2.262295081967213,0.6080870917573873,0.7124588966021191,5,0,0
2024-02-02,209874,126939,Maks Kasnikowski,Khumoun Sultanov,59.0,24.6122621012903,34.37019334301999,0.0,0.0,0.0,0.0,0,0,0
2024-02-02,128034,200672,Hubert Hurkacz,Sergey Fomin,657.0,347.3836324262563,325.30391330727525,9.843986254295531,1.2336769759450172,-0.06445475634067632,0.11480825008056716,5,0,0
2024-02-02,123795,208055,Altug Celikbilek,Ajeet Rai,167.0,86.23715067551348,107.49039038967612,4.777777777777778,3.0555555555555554,0.5797979797979798,0.7334494773519163,5,0,0
2024-02-02,207129,208055,Yanki Erel,Ajeet Rai,213.0,28.25721958225631,44.11593296680303,-3.0,-1.6,-0.5120481927710844,-0.6588235294117647,-1,0,0
2024-02-02,208485,117356,Kiranpal Pannu,Cem Ilkel,-432.0,-9.128540868365917,-57.375730628715246,-0.6956521739130435,1.565217391304348,-0.00597976818378565,0.02655654383735706,-4,0,0
2024-02-02,149282,212717,Nicolai Budkov Kjaer,Davis Rolis,0.0,-28.588996199807298,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-02-02,134770,207587,Casper Ruud,Martins Rocens,1751.0,248.80286862567027,179.44390705816818,5.158249158249158,2.2861952861952863,0.6484941073766914,0.7250454331291647,6,0,0
2024-02-02,126340,207669,Viktor Durasovic,Robert Strombachs,-67.0,-120.21387080162049,-133.0512959114369,2.8333333333333335,1.0714285714285712,0.055639609209152896,-0.020637450199203267,-2,0,0
2024-02-02,133975,133297,Benjamin Hassan,Yosuke Watanuki,-39.0,34.2139681941901,31.843700777043523,-8.132352941176471,-2.9117647058823533,-0.0190326135287181,-0.01867839946870331,2,0,1
2024-02-02,106415,200273,Yoshihito Nishioka,Hady Habib,220.0,90.95091341769466,60.423780522958396,-0.3364583333333331,0.07291666666666674,0.0070741171589642216,-0.08486939711369867,-2,0,1
2024-02-02,105633,208223,Mohamed Safwat,Alvaro Guillen Meza,-46.0,-13.9967717641523,44.556162033160035,2.238095238095238,1.4761904761904763,0.625,0.7017857142857142,5,0,1
2024-02-02,106415,133975,Yoshihito Nishioka,Benjamin Hassan,68.0,62.56735411653108,-26.24537171255838,-0.26885434657455387,-0.15227403569372489,0.12970485534490506,-0.11585076123323057,-1,0,1
2024-02-02,202475,144775,Philip Henning,Linh Giang Trinh,752.0,30.79207853316484,34.009189474362074,0.0,0.0,0.0,0.0,2,0,0
2024-02-02,122533,144748,Nam Hoang Ly,Kris Van Wyk,-138.0,45.57297016680127,59.18200055581815,0.0,0.0,0.0,0.0,2,0,0
2024-02-03,126214,209860,Alejandro Tabilo,Ignacio Buse,384.0,44.30219176898004,51.47468229835863,6.339285714285714,2.9285714285714284,0.6360593017694883,0.7011278195488722,5,0,0
2024-02-03,200267,105227,Zizou Bergs,Marin Cilic,913.0,-254.6006748882089,-224.45435331659564,-5.190962343096235,-1.1350627615062763,0.06361363288107635,-0.08745305833747297,0,0,0
2024-02-03,207213,106167,Duje Ajdukovic,Joris De Loore,67.0,-7.827938266693536,2.5855196479697042,4.2,2.2,0.569620253164557,0.6388888888888888,1,0,0
2024-02-03,144681,207841,Niki Kaliyanda Poonacha,Muhammad Shoaib,705.0,24.366426977709352,1.0969741799592612,0.0,0.0,0.0,0.0,-1,0,2
2024-02-03,209414,200318,Luca Van Assche,Yu Hsiou Hsu,162.0,-13.049685864457388,-47.72260565095553,0.3288288288288288,0.554054054054054,-0.09487127541295626,0.02049641679350589,2,0,0
2024-02-03,106368,103529,Ramkumar Ramanathan,Aisam Ul Haq Qureshi,1039.0,-176.40937113639097,9.563051384378696,-3.0352941176470596,-1.4235294117647053,0.006485884730339619,-0.0986581037688018,-2,0,2
2024-02-03,200267,207213,Zizou Bergs,Duje Ajdukovic,-6.0,-43.322778195884666,-86.48794629637177,0.28205128205128194,-0.0769230769230771,0.06661374803003617,0.03650458069062723,1,0,0
2024-02-03,210150,200075,Jakub Mensik,Yshai Oliel,288.0,83.45338445565653,89.07393474900664,9.404761904761905,3.2857142857142856,-0.03214702082742538,0.11469856194690264,1,0,0
2024-02-03,208103,131951,Jiri Lehecka,Daniel Cukierman,434.0,178.83963834428187,143.60700924174125,4.83578431372549,1.5441176470588234,0.03602652409765661,0.030645984990781527,2,1,0
2024-02-03,200240,210039,Vit Kopriva,Orel Kimhi,341.0,-0.2881139142596112,-5.437905693453558,2.8181818181818183,3.4545454545454546,0.5650887573964497,0.675392670157068,4,0,0
2024-02-03,200416,124014,August Holmgren,Ernesto Escobedo,201.0,54.29092055646038,41.72420627034148,-4.427586206896551,-1.5655172413793106,-0.009299549120467376,-0.06708076312060807,-1,0,1
2024-02-03,210202,200416,Rodrigo Pacheco Mendez,August Holmgren,-404.0,-11.909946894386849,-14.087713508390607,-3.6666666666666665,-2.1666666666666665,-0.592274678111588,-0.7101449275362319,-3,0,1
2024-02-03,209284,124014,Elmer Moller,Ernesto Escobedo,132.0,78.39002225812465,55.81191977873209,-6.733333333333333,-2.966666666666667,-0.6007146047342564,-0.7211895910780669,0,0,1
2024-02-03,209147,206600,Vilius Gaubas,Zura Tkemaladze,355.0,-8.540109745799782,-0.6889560799372703,0.0,0.0,0.0,0.0,0,0,0
2024-02-03,105575,208182,Ricardas Berankis,Saba Purtseladze,202.0,33.634784532684534,49.51056697604099,3.4690265486725664,2.8584070796460175,0.6015958642391549,0.6968055296095648,4,0,0
2024-02-03,105575,206600,Ricardas Berankis,Zura Tkemaladze,473.0,79.05400634050557,93.85229513005106,3.4473684210526314,2.8947368421052633,0.6009509066784608,0.6964121435142594,5,0,0
2024-02-03,208182,209147,Saba Purtseladze,Vilius Gaubas,-84.0,-7.738846655859106,-14.50329782099152,0.0,0.0,0.0,0.0,-1,0,0
2024-02-03,202103,122078,Francisco Cerundolo,Dmitry Popko,316.0,171.18142068830866,214.25541804152112,-0.47967479674796776,1.0,0.021179497788077373,0.02096306857379382,2,0,1
2024-02-03,111192,210686,Lucas Miedler,Michael Agwi,-136.0,-16.87608661510785,-0.7910218099020767,0.0,0.0,0.0,0.0,0,0,0
2024-02-03,124116,200279,Sebastian Ofner,Osgar Ohoisin,975.0,104.1716571937186,70.13953143969206,6.86,2.88,0.5746140651801029,0.7257995735607676,4,0,0
2024-02-03,106233,210686,Dominic Thiem,Michael Agwi,845.0,128.7621832755599,135.83763136790185,5.747126436781609,2.731800766283525,0.6239453217063399,0.7332477147389892,4,0,0
2024-02-03,209354,212203,Ioannis Xilas,Luca Preda,-187.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-02-03,209362,207660,Aristotelis Thanos,Nicholas David Ionel,-1168.0,5.846031170771994,-8.10903010361426,0.0,0.0,0.0,0.0,-1,0,0
2024-02-03,126774,105657,Stefanos Tsitsipas,Marius Copil,273.0,333.72220314349215,261.0677193850088,-3.9592603387415393,-0.8302082321318696,0.044983018394384566,0.0005738991204642385,3,0,0
2024-02-03,209318,210119,Petr Nesterov,Andrej Nedic,27.0,32.687083847321674,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-02-03,106000,210200,Damir Dzumhur,Yanaki Milev,403.0,-37.395363764833064,-128.21576046026144,2.2564102564102564,2.5555555555555554,0.6438950082024841,0.6491355777979981,3,0,0
2024-02-03,123983,106220,Nerman Fatic,Dimitar Kuzmanov,21.0,-13.645850089314308,0.09712379784355107,-2.0434782608695654,-1.7391304347826086,-0.62625250501002,-0.6592,-4,0,0
2024-02-03,111460,202358,Quentin Halys,Chun Hsin Tseng,205.0,121.21418622160286,56.227621841475184,11.456666666666667,1.98,-0.005114917714728273,0.11782080254715466,3,0,0
2024-02-03,105173,126555,Adrian Mannarino,Tung Lin Wu,221.0,228.12518228972726,188.3772369628566,2.59009900990099,1.1092409240924093,-0.017923863826932673,0.04787298035203402,1,0,0
2024-02-03,210178,210382,Juan Carlos Prado Angelo,Maximus Jones,-24.0,-32.0869735755,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-02-03,111797,122669,Nicolas Jarry,Juan Pablo Varillas,67.0,148.43278976837814,113.0988636840375,5.160247093023257,1.0272529069767442,0.06675169215898813,0.05451082153593123,1,0,0
2024-02-03,105502,103499,N Sriram Balaji,Aqeel Khan,1105.0,-22.400034779347607,-24.910445861430162,-6.0,-4.222222222222222,-0.518796992481203,-0.7739130434782608,-5,0,2
2024-02-03,106262,207788,Boris Arias,Thanapet Chanta,-562.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-02-03,209868,202120,Kaipo Marshall,Rowland Phillips,278.0,-29.7445487017676,-47.49363187615995,-0.4,1.9999999999999998,-0.07293848790706536,-0.10085870413739262,-1,0,0
2024-02-03,118808,104112,Daniel Vallejo,Benjamin Balleret,0.0,30.772676521564335,0.0,0.0,0.0,0.0,0.0,2,0,1
2024-02-03,123961,106397,Murkel Alejandro Dellien Velasco,Wishaya Trongcharoenchaikul,492.0,-78.21772782752578,-55.310215604217774,-7.5,-2.8,-0.5616224648985959,-0.7583333333333333,-6,0,1
2024-02-03,200473,118808,Valentin Vacherot,Daniel Vallejo,1329.0,-92.2318500794579,-64.44840962260355,0.8,0.2,0.7411764705882353,0.6031746031746031,-2,0,1
2024-02-03,207134,104470,Fitriadi M Rifqi,Komlavi Loglo,931.0,-29.878255308531834,-29.16359006984635,0.0,0.0,0.0,0.0,1,0,0
2024-02-03,133933,200045,Thomas Yaka Kofi Setodji,Anthony Susanto,898.0,31.23825845608826,30.559504955830334,0.0,0.0,0.0,0.0,0,0,0
2024-02-03,209080,105985,Blaise Bicknell,Darian King,228.0,-13.8312683326169,4.182034511781239,-0.3095238095238096,-0.26190476190476186,0.0028368794326241176,0.0861151427189163,-4,0,0
2024-02-03,207134,133933,Fitriadi M Rifqi,Thomas Yaka Kofi Setodji,250.0,-27.070981696972012,-26.420003344921497,1.2,0.4,0.6346153846153846,0.7272727272727273,1,0,0
2024-02-03,207608,202103,Timofey Skatov,Francisco Cerundolo,-256.0,-149.44016766088498,-180.3414485152773,-1.7548387096774194,-1.6306451612903226,0.08337568337568335,-0.09622168482239923,0,0,1
2024-02-03,207608,144869,Timofey Skatov,Tomas Martin Etcheverry,-250.0,-73.51455470377869,-28.625308887679694,-4.6206509539842875,0.11896745230078576,0.06260297442129059,-0.10726000971719507,0,0,1
2024-02-03,208364,209943,Franco Roncadelli,Ilya Snitari,124.0,-39.76672148489274,-18.162986212027818,0.0,0.0,0.0,0.0,0,0,1
2024-02-03,105430,212051,Radu Albot,Joaquin  Aguilar Cardozo ,973.0,-44.77336249577479,-77.33612532178336,2.8214285714285716,3.0714285714285716,0.6372941700044504,0.6650372439478585,1,0,1
2024-02-03,105430,208364,Radu Albot,Franco Roncadelli,480.0,10.755975924137829,-39.76872433781455,2.8165680473372783,3.059171597633136,0.6372838776414955,0.6652753623188405,2,0,1
2024-02-03,212051,209943,Joaquin  Aguilar Cardozo ,Ilya Snitari,-369.0,15.308254549541061,14.068198815103187,0.0,0.0,0.0,0.0,1,0,1
2024-02-03,104470,200045,Komlavi Loglo,Anthony Susanto,217.0,28.43098484452844,27.81591823090548,0.0,0.0,0.0,0.0,0,0,0
2024-02-03,105985,202120,Darian King,Rowland Phillips,1231.0,26.215850262702133,9.804558551033324,-0.5000000000000001,0.43333333333333335,0.05401885945217777,-0.10047935103244843,4,0,0
2024-02-03,200473,209225,Valentin Vacherot,Martin Antonio Vergara Del Puerto,1329.0,-24.616036537441687,-27.407847224132865,1.5,0.3333333333333333,0.6944444444444444,0.656,1,0,1
2024-02-03,212721,212722,Benedict Badza,Kwok Shun Dasson Chan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-02-03,209409,144747,Coleman Wong,Courtney John Lock,1253.0,-2.3939086394871083,-1.6907652053628226,0.3333333333333333,0.3333333333333333,0.5588235294117647,0.631578947368421,3,0,0
2024-02-03,209080,209868,Blaise Bicknell,Kaipo Marshall,1181.0,40.66946435364184,56.74778322920247,0.2142857142857143,-3.095238095238096,0.09576647319904397,0.03067403020826398,2,0,0
2024-02-03,209860,111797,Ignacio Buse,Nicolas Jarry,-418.0,-209.4995406122,-97.75748494382356,-9.23121387283237,-2.4971098265895955,-0.6413309982486866,-0.7474604041507373,-5,0,0
2024-02-03,209120,117365,Yassine Dlimi,Petros Chrysochos,806.0,-14.63697475605386,-16.332147225761446,0.0,0.0,0.0,0.0,-2,0,0
2024-02-03,138846,111761,Hong Kit Jack Wong,Benjamin Lock,-1295.0,-53.93168061521078,-74.01404278902237,-2.125,-0.875,-0.6587926509186351,-0.6294820717131474,-4,0,0
2024-02-03,202104,122078,Sebastian Baez,Dmitry Popko,313.0,146.28476908570156,179.99301160334926,-1.0756302521008403,-0.7310924369747898,0.1075778600061672,0.01172569075576535,1,0,1
2024-02-03,200611,144949,Elliot Benchetrit,Menelaos Efstathiou,608.0,-57.7037168004606,-36.53910250777267,4.0,3.25,0.5641025641025641,0.6363636363636364,0,0,0
2024-02-03,126214,122669,Alejandro Tabilo,Juan Pablo Varillas,33.0,30.28107224044129,116.04565257182549,2.3967611336032393,1.4396761133603238,0.061184325492550595,0.010595336937958555,3,-1,0
